fan_id,favorite_team,signup_date,watched_games,churned,cancel_date
2747,SAC,2023-10-06,8,0,
2748,DEN,2023-10-17,15,0,
2749,BOS,2023-10-04,13,0,
2750,MIA,2023-10-16,5,1,2023-11-30
2751,PHI,2023-10-21,12,0,
2752,BOS,2023-10-13,4,1,2023-12-08
2753,DEN,2023-10-26,4,1,2023-12-27
2754,ATL,2023-10-02,14,0,
2755,NYK,2023-10-23,19,0,
2756,PHX,2023-10-27,11,0,
2757,GSW,2023-10-06,19,0,
2758,NYK,2023-10-19,13,0,
2759,DEN,2023-10-19,16,0,
2760,NYK,2023-10-28,4,1,2023-12-21
2761,NYK,2023-10-14,11,0,
2762,PHI,2023-10-02,13,0,
2763,MEM,2023-10-03,3,1,2023-11-07
2764,MIL,2023-10-21,20,0,
2765,TOR,2023-10-22,15,0,
2766,HOU,2023-10-05,17,0,
2767,BOS,2023-10-24,18,0,
2768,BOS,2023-10-21,15,0,
2769,NYK,2023-10-01,3,1,2023-11-13
2770,GSW,2023-10-25,20,0,
2771,GSW,2023-10-25,17,0,
2772,TOR,2023-10-21,9,0,
2773,PHX,2023-10-19,7,1,2023-12-02
2774,LAL,2023-10-07,19,0,
2775,DAL,2023-10-28,14,0,
2776,MIL,2023-10-21,6,1,2023-12-19
2777,TOR,2023-10-22,3,1,2023-12-18
2778,LAL,2023-10-15,17,0,
2779,ATL,2023-10-21,10,0,
2780,DEN,2023-10-14,18,0,
2781,SAC,2023-10-14,15,0,
2782,DAL,2023-10-12,15,0,
2783,BOS,2023-10-18,4,1,2023-11-19
2784,HOU,2023-10-16,8,0,
2785,PHX,2023-10-04,13,0,
2786,NYK,2023-10-25,13,0,
2787,CHI,2023-10-06,15,0,
2788,HOU,2023-10-01,8,0,
2789,BOS,2023-10-05,3,1,2023-12-11
2790,ATL,2023-10-18,20,0,
2791,LAL,2023-10-17,3,1,2024-01-06
2792,TOR,2023-10-25,14,0,
2793,DEN,2023-10-26,11,0,
2794,MIA,2023-10-04,5,1,2023-11-25
2795,ATL,2023-10-10,17,0,
2796,ATL,2023-10-14,14,0,
2797,MEM,2023-10-25,4,1,2024-01-17
2798,MIL,2023-10-21,19,0,
2799,TOR,2023-10-06,8,0,
2800,PHX,2023-10-21,14,0,
2801,HOU,2023-10-07,8,0,
2802,CHI,2023-10-26,17,0,
2803,GSW,2023-10-24,13,0,
2804,BOS,2023-10-14,6,1,2023-12-19
2805,ATL,2023-10-18,8,0,
2806,ATL,2023-10-11,9,0,
2807,LAL,2023-10-09,18,0,
2808,CHI,2023-10-02,6,1,2023-11-07
2809,BOS,2023-10-28,6,1,2023-11-14
2810,DAL,2023-10-15,12,0,
2811,DAL,2023-10-03,6,1,2023-10-23
2812,DAL,2023-10-05,3,1,2023-12-02
2813,TOR,2023-10-16,8,0,
2814,TOR,2023-10-07,18,0,
2815,DEN,2023-10-01,5,1,2023-10-30
2816,SAC,2023-10-22,12,0,
2817,CHI,2023-10-17,6,1,2023-12-05
2818,MIL,2023-10-04,18,0,
2819,PHI,2023-10-21,7,1,2023-12-24
2820,MIL,2023-10-02,5,1,2023-11-21
2821,HOU,2023-10-22,12,0,
2822,LAL,2023-10-28,5,1,2023-12-07
2823,LAL,2023-10-20,11,0,
2824,LAL,2023-10-01,11,0,
2825,MIL,2023-10-23,9,0,
2826,GSW,2023-10-14,18,0,
2827,DEN,2023-10-02,3,1,2023-11-10
2828,MIA,2023-10-07,5,1,2023-12-26
2829,MEM,2023-10-21,3,1,2023-12-06
2830,CHI,2023-10-21,14,0,
2831,LAL,2023-10-27,11,0,
2832,MIA,2023-10-20,10,0,
2833,SAC,2023-10-16,10,0,
2834,DEN,2023-10-13,14,0,
2835,NYK,2023-10-26,3,1,2023-12-11
2836,PHX,2023-10-10,15,0,
2837,DEN,2023-10-17,11,0,
2838,GSW,2023-10-16,17,0,
2839,ATL,2023-10-14,20,0,
2840,DEN,2023-10-21,15,0,
2841,CHI,2023-10-20,13,0,
2842,PHX,2023-10-17,6,1,2023-11-25
2843,LAL,2023-10-17,9,0,
2844,GSW,2023-10-09,8,0,
2845,NYK,2023-10-11,14,0,
2846,BOS,2023-10-17,12,0,
2847,MIL,2023-10-12,5,1,2023-11-07
2848,TOR,2023-10-14,6,1,2023-12-06
2849,LAL,2023-10-04,6,1,2023-10-26
2850,GSW,2023-10-11,15,0,
2851,MEM,2023-10-08,10,0,
2852,DAL,2023-10-23,17,0,
2853,PHI,2023-10-16,16,0,
2854,SAC,2023-10-21,12,0,
2855,MEM,2023-10-01,12,0,
2856,ATL,2023-10-27,20,0,
2857,DAL,2023-10-13,15,0,
2858,HOU,2023-10-17,18,0,
2859,HOU,2023-10-21,3,1,2023-11-07
2860,SAC,2023-10-26,15,0,
2861,TOR,2023-10-12,17,0,
2862,LAL,2023-10-26,7,1,2023-11-29
2863,MEM,2023-10-27,19,0,
2864,NYK,2023-10-28,12,0,
2865,PHX,2023-10-07,9,0,
2866,MIL,2023-10-17,14,0,
2867,DEN,2023-10-10,9,0,
2868,TOR,2023-10-05,7,1,2023-12-27
2869,MIA,2023-10-19,6,1,2023-12-11
2870,PHX,2023-10-25,8,0,
2871,PHI,2023-10-27,9,0,
2872,MEM,2023-10-02,9,0,
2873,PHX,2023-10-14,4,1,2024-01-08
2874,CHI,2023-10-10,17,0,
2875,PHX,2023-10-10,10,0,
2876,DEN,2023-10-25,9,0,
2877,GSW,2023-10-03,13,0,
2878,BOS,2023-10-12,16,0,
2879,MIL,2023-10-02,14,0,
2880,MEM,2023-10-13,6,1,2023-11-12
2881,NYK,2023-10-13,12,0,
2882,BOS,2023-10-21,8,0,
2883,LAL,2023-10-02,18,0,
2884,MIA,2023-10-15,17,0,
2885,BOS,2023-10-25,10,0,
2886,CHI,2023-10-10,12,0,
2887,ATL,2023-10-11,17,0,
2888,GSW,2023-10-05,3,1,2023-11-20
2889,PHX,2023-10-04,3,1,2023-11-29
2890,SAC,2023-10-25,8,0,
2891,PHI,2023-10-27,9,0,
2892,MIL,2023-10-19,18,0,
2893,ATL,2023-10-19,10,0,
2894,DAL,2023-10-06,10,0,
2895,ATL,2023-10-20,16,0,
2896,TOR,2023-10-11,12,0,
2897,PHI,2023-10-17,5,1,2023-11-21
2898,MEM,2023-10-09,5,1,2023-11-27
2899,MIA,2023-10-24,5,1,2024-01-19
2900,BOS,2023-10-03,16,0,
2901,DAL,2023-10-12,12,0,
2902,SAC,2023-10-16,5,1,2023-12-20
2903,LAL,2023-10-24,4,1,2023-11-23
2904,HOU,2023-10-06,19,0,
2905,CHI,2023-10-27,20,0,
2906,MEM,2023-10-22,16,0,
2907,SAC,2023-10-16,7,1,2023-12-21
2908,NYK,2023-10-03,13,0,
2909,MIA,2023-10-04,9,0,
2910,SAC,2023-10-19,10,0,
2911,MIL,2023-10-16,18,0,
2912,MIL,2023-10-11,9,0,
2913,DAL,2023-10-27,19,0,
2914,GSW,2023-10-20,18,0,
2915,DEN,2023-10-20,13,0,
2916,BOS,2023-10-25,10,0,
2917,TOR,2023-10-28,17,0,
2918,PHI,2023-10-19,6,1,2023-11-05
2919,SAC,2023-10-02,18,0,
2920,PHI,2023-10-10,10,0,
2921,PHX,2023-10-07,5,1,2023-12-02
2922,MIA,2023-10-01,8,0,
2923,DAL,2023-10-23,9,0,
2924,PHX,2023-10-18,6,1,2024-01-07
2925,GSW,2023-10-28,3,1,2023-12-01
2926,ATL,2023-10-09,12,0,
2927,DEN,2023-10-24,18,0,
2928,DEN,2023-10-16,13,0,
2929,MIL,2023-10-26,5,1,2024-01-01
2930,MEM,2023-10-18,13,0,
2931,MIL,2023-10-11,12,0,
2932,MEM,2023-10-03,15,0,
2933,LAL,2023-10-11,18,0,
2934,PHI,2023-10-24,12,0,
2935,CHI,2023-10-06,5,1,2023-12-13
2936,SAC,2023-10-15,16,0,
2937,DAL,2023-10-16,13,0,
2938,GSW,2023-10-14,15,0,
2939,LAL,2023-10-25,8,0,
2940,TOR,2023-10-20,12,0,
2941,LAL,2023-10-15,3,1,2023-12-12
2942,PHX,2023-10-16,7,1,2024-01-08
2943,TOR,2023-10-25,15,0,
2944,PHX,2023-10-10,6,1,2023-12-29
2945,SAC,2023-10-21,7,1,2023-11-11
2946,CHI,2023-10-02,18,0,
2947,DAL,2023-10-10,8,0,
2948,BOS,2023-10-24,9,0,
2949,NYK,2023-10-03,18,0,
2950,TOR,2023-10-03,16,0,
2951,MIL,2023-10-15,11,0,
2952,GSW,2023-10-22,7,1,2023-11-12
2953,LAL,2023-10-17,10,0,
2954,NYK,2023-10-17,12,0,
2955,GSW,2023-10-04,12,0,
2956,MIA,2023-10-01,4,1,2023-11-14
2957,NYK,2023-10-16,13,0,
2958,BOS,2023-10-23,15,0,
2959,BOS,2023-10-03,7,1,2023-11-10
2960,PHI,2023-10-12,16,0,
2961,HOU,2023-10-23,8,0,
2962,SAC,2023-10-08,6,1,2023-10-25
2963,MEM,2023-10-25,19,0,
2964,BOS,2023-10-14,19,0,
2965,MIL,2023-10-25,3,1,2024-01-07
2966,DAL,2023-10-06,3,1,2023-10-28
2967,CHI,2023-10-16,13,0,
2968,LAL,2023-10-23,15,0,
2969,MIA,2023-10-11,12,0,
2970,TOR,2023-10-15,19,0,
2971,SAC,2023-10-10,8,0,
2972,DAL,2023-10-21,17,0,
2973,GSW,2023-10-10,19,0,
2974,LAL,2023-10-04,6,1,2023-11-06
2975,GSW,2023-10-07,20,0,
2976,HOU,2023-10-17,14,0,
2977,NYK,2023-10-19,3,1,2023-11-11
2978,DEN,2023-10-01,5,1,2023-11-08
2979,DAL,2023-10-17,17,0,
2980,TOR,2023-10-25,3,1,2023-12-05
2981,BOS,2023-10-02,8,0,
2982,GSW,2023-10-23,9,0,
2983,MIA,2023-10-24,15,0,
2984,DEN,2023-10-18,4,1,2024-01-12
2985,MIA,2023-10-15,7,1,2023-11-28
2986,PHI,2023-10-08,19,0,
2987,TOR,2023-10-20,12,0,
2988,GSW,2023-10-08,14,0,
2989,NYK,2023-10-20,4,1,2023-12-05
2990,LAL,2023-10-12,13,0,
2991,LAL,2023-10-23,16,0,
2992,PHX,2023-10-26,5,1,2023-11-13
2993,MIA,2023-10-27,17,0,
2994,LAL,2023-10-05,13,0,
2995,MIL,2023-10-21,3,1,2023-12-21
2996,PHX,2023-10-23,6,1,2023-12-27
2997,CHI,2023-10-17,14,0,
2998,BOS,2023-10-26,9,0,
2999,MIL,2023-10-10,8,0,
3000,CHI,2023-10-20,17,0,
3001,TOR,2023-10-06,20,0,
3002,ATL,2023-10-26,18,0,
3003,NYK,2023-10-10,11,0,
3004,GSW,2023-10-28,15,0,
3005,DEN,2023-10-21,5,1,2023-12-25
3006,LAL,2023-10-23,18,0,
3007,ATL,2023-10-10,7,1,2023-12-24
3008,CHI,2023-10-18,11,0,
3009,BOS,2023-10-28,15,0,
3010,HOU,2023-10-16,13,0,
3011,BOS,2023-10-24,13,0,
3012,ATL,2023-10-23,8,0,
3013,MEM,2023-10-11,6,1,2024-01-04
3014,ATL,2023-10-08,17,0,
3015,NYK,2023-10-05,4,1,2023-10-22
3016,SAC,2023-10-02,12,0,
3017,DEN,2023-10-14,14,0,
3018,PHI,2023-10-27,16,0,
3019,NYK,2023-10-13,18,0,
3020,BOS,2023-10-04,5,1,2023-11-07
3021,LAL,2023-10-13,13,0,
3022,MIA,2023-10-27,4,1,2023-12-31
3023,SAC,2023-10-17,8,0,
3024,ATL,2023-10-07,14,0,
3025,DEN,2023-10-28,8,0,
3026,BOS,2023-10-24,16,0,
3027,TOR,2023-10-14,6,1,2024-01-07
3028,HOU,2023-10-21,17,0,
3029,TOR,2023-10-15,7,1,2023-11-18
3030,MIA,2023-10-20,20,0,
3031,MEM,2023-10-28,8,0,
3032,DEN,2023-10-12,13,0,
3033,LAL,2023-10-04,10,0,
3034,PHX,2023-10-04,6,1,2023-12-29
3035,CHI,2023-10-05,17,0,
3036,CHI,2023-10-05,14,0,
3037,ATL,2023-10-04,3,1,2024-01-02
3038,ATL,2023-10-07,12,0,
3039,PHI,2023-10-15,20,0,
3040,PHI,2023-10-16,17,0,
3041,CHI,2023-10-17,16,0,
3042,TOR,2023-10-05,14,0,
3043,GSW,2023-10-01,13,0,
3044,LAL,2023-10-16,20,0,
3045,SAC,2023-10-23,8,0,
3046,DEN,2023-10-03,14,0,
3047,GSW,2023-10-19,20,0,
3048,NYK,2023-10-21,15,0,
3049,NYK,2023-10-26,19,0,
3050,NYK,2023-10-13,6,1,2023-11-22
3051,LAL,2023-10-17,18,0,
3052,BOS,2023-10-20,3,1,2023-12-21
3053,PHI,2023-10-08,3,1,2023-11-19
3054,GSW,2023-10-15,8,0,
3055,CHI,2023-10-05,16,0,
3056,NYK,2023-10-04,8,0,
3057,LAL,2023-10-28,6,1,2024-01-15
3058,CHI,2023-10-24,18,0,
3059,ATL,2023-10-01,10,0,
3060,BOS,2023-10-04,14,0,
3061,TOR,2023-10-26,19,0,
3062,HOU,2023-10-16,6,1,2023-12-08
3063,PHX,2023-10-23,17,0,
3064,CHI,2023-10-02,15,0,
3065,SAC,2023-10-09,7,1,2023-11-07
3066,PHI,2023-10-05,10,0,
3067,SAC,2023-10-05,3,1,2023-12-22
3068,LAL,2023-10-26,3,1,2023-12-08
3069,HOU,2023-10-28,7,1,2024-01-06
3070,MEM,2023-10-07,9,0,
3071,MIA,2023-10-27,11,0,
3072,MEM,2023-10-06,15,0,
3073,GSW,2023-10-13,15,0,
3074,SAC,2023-10-21,15,0,
3075,MEM,2023-10-16,19,0,
3076,HOU,2023-10-19,11,0,
3077,CHI,2023-10-04,17,0,
3078,BOS,2023-10-10,19,0,
3079,LAL,2023-10-12,20,0,
3080,SAC,2023-10-15,16,0,
3081,PHI,2023-10-19,10,0,
3082,CHI,2023-10-17,6,1,2023-12-31
3083,PHI,2023-10-07,13,0,
3084,PHX,2023-10-08,17,0,
3085,DAL,2023-10-08,5,1,2023-12-28
3086,SAC,2023-10-26,3,1,2023-12-31
3087,MIL,2023-10-21,10,0,
3088,TOR,2023-10-21,12,0,
3089,PHX,2023-10-02,15,0,
3090,TOR,2023-10-14,10,0,
3091,MEM,2023-10-23,10,0,
3092,GSW,2023-10-28,18,0,
3093,CHI,2023-10-12,4,1,2023-11-27
3094,MIA,2023-10-10,4,1,2023-12-16
3095,NYK,2023-10-03,20,0,
3096,GSW,2023-10-08,5,1,2023-11-30
3097,CHI,2023-10-03,17,0,
3098,HOU,2023-10-25,12,0,
3099,CHI,2023-10-09,12,0,
3100,BOS,2023-10-12,12,0,
3101,GSW,2023-10-06,10,0,
3102,CHI,2023-10-28,11,0,
3103,BOS,2023-10-07,19,0,
3104,BOS,2023-10-10,13,0,
3105,TOR,2023-10-22,20,0,
3106,NYK,2023-10-21,12,0,
3107,BOS,2023-10-28,16,0,
3108,PHX,2023-10-11,6,1,2023-11-16
3109,NYK,2023-10-17,20,0,
3110,NYK,2023-10-01,17,0,
3111,NYK,2023-10-05,5,1,2023-12-06
3112,MIA,2023-10-14,7,1,2023-12-24
3113,SAC,2023-10-20,20,0,
3114,CHI,2023-10-15,20,0,
3115,PHI,2023-10-01,6,1,2023-11-30
3116,SAC,2023-10-04,16,0,
3117,MIA,2023-10-19,6,1,2023-11-10
3118,DAL,2023-10-20,20,0,
3119,DEN,2023-10-27,9,0,
3120,SAC,2023-10-21,16,0,
3121,MIA,2023-10-06,18,0,
3122,PHI,2023-10-21,12,0,
3123,CHI,2023-10-13,6,1,2023-11-22
3124,PHX,2023-10-17,17,0,
3125,DEN,2023-10-27,13,0,
3126,PHX,2023-10-20,8,0,
3127,GSW,2023-10-25,7,1,2023-11-23
3128,MIL,2023-10-10,3,1,2023-11-30
3129,MEM,2023-10-22,6,1,2023-12-04
3130,MEM,2023-10-13,14,0,
3131,MEM,2023-10-26,13,0,
3132,DAL,2023-10-23,8,0,
3133,MIA,2023-10-06,17,0,
3134,PHX,2023-10-27,20,0,
3135,HOU,2023-10-19,13,0,
3136,BOS,2023-10-05,4,1,2023-12-06
3137,CHI,2023-10-14,20,0,
3138,SAC,2023-10-03,14,0,
3139,MIL,2023-10-11,17,0,
3140,HOU,2023-10-03,7,1,2023-12-06
3141,MIL,2023-10-12,4,1,2023-12-28
3142,MEM,2023-10-01,7,1,2023-11-11
3143,ATL,2023-10-27,18,0,
3144,CHI,2023-10-08,18,0,
3145,SAC,2023-10-19,4,1,2023-12-13
3146,GSW,2023-10-07,14,0,
3147,BOS,2023-10-23,12,0,
3148,MIA,2023-10-16,15,0,
3149,SAC,2023-10-23,5,1,2023-11-24
3150,CHI,2023-10-15,7,1,2023-11-12
3151,CHI,2023-10-02,15,0,
3152,DAL,2023-10-12,13,0,
3153,DEN,2023-10-23,12,0,
3154,MEM,2023-10-10,14,0,
3155,MIL,2023-10-07,17,0,
3156,TOR,2023-10-09,17,0,
3157,DEN,2023-10-12,19,0,
3158,MIA,2023-10-22,10,0,
3159,MIA,2023-10-01,10,0,
3160,NYK,2023-10-08,11,0,
3161,TOR,2023-10-21,13,0,
3162,MIA,2023-10-12,8,0,
3163,TOR,2023-10-16,10,0,
3164,DEN,2023-10-09,11,0,
3165,MEM,2023-10-15,4,1,2024-01-03
3166,MEM,2023-10-15,20,0,
3167,PHI,2023-10-26,3,1,2023-12-15
3168,TOR,2023-10-05,14,0,
3169,MIA,2023-10-23,8,0,
3170,GSW,2023-10-05,16,0,
3171,DAL,2023-10-17,11,0,
3172,BOS,2023-10-06,10,0,
3173,HOU,2023-10-05,15,0,
3174,PHI,2023-10-27,20,0,
3175,PHX,2023-10-19,14,0,
3176,PHX,2023-10-08,11,0,
3177,TOR,2023-10-18,15,0,
3178,LAL,2023-10-27,20,0,
3179,GSW,2023-10-28,18,0,
3180,ATL,2023-10-10,6,1,2023-11-18
3181,MEM,2023-10-06,4,1,2023-11-17
3182,DAL,2023-10-20,16,0,
3183,MIA,2023-10-23,19,0,
3184,NYK,2023-10-16,17,0,
3185,ATL,2023-10-25,10,0,
3186,ATL,2023-10-07,12,0,
3187,ATL,2023-10-01,18,0,
3188,LAL,2023-10-01,16,0,
3189,PHI,2023-10-02,3,1,2023-10-30
3190,NYK,2023-10-06,3,1,2023-12-11
3191,BOS,2023-10-06,6,1,2023-10-25
3192,HOU,2023-10-28,16,0,
3193,MIL,2023-10-17,19,0,
3194,LAL,2023-10-05,5,1,2023-12-21
3195,DEN,2023-10-12,11,0,
3196,PHI,2023-10-23,11,0,
3197,BOS,2023-10-21,9,0,
3198,NYK,2023-10-09,19,0,
3199,LAL,2023-10-25,11,0,
3200,MIA,2023-10-22,14,0,
3201,MIA,2023-10-20,18,0,
3202,PHX,2023-10-16,19,0,
3203,MIL,2023-10-28,9,0,
3204,GSW,2023-10-02,16,0,
3205,HOU,2023-10-24,13,0,
3206,DAL,2023-10-07,15,0,
3207,LAL,2023-10-17,17,0,
3208,MIA,2023-10-08,19,0,
3209,MIA,2023-10-26,3,1,2023-12-13
3210,PHX,2023-10-27,10,0,
3211,HOU,2023-10-25,16,0,
3212,BOS,2023-10-21,11,0,
3213,ATL,2023-10-17,7,1,2023-12-07
3214,LAL,2023-10-07,19,0,
3215,HOU,2023-10-28,13,0,
3216,ATL,2023-10-17,3,1,2023-12-08
3217,MIA,2023-10-12,14,0,
3218,DEN,2023-10-07,17,0,
3219,HOU,2023-10-03,16,0,
3220,MIA,2023-10-21,4,1,2023-11-15
3221,LAL,2023-10-23,9,0,
3222,MEM,2023-10-01,9,0,
3223,GSW,2023-10-09,5,1,2023-12-16
3224,TOR,2023-10-22,14,0,
3225,DAL,2023-10-05,6,1,2023-10-29
3226,MIA,2023-10-06,17,0,
3227,LAL,2023-10-24,14,0,
3228,DAL,2023-10-12,20,0,
3229,GSW,2023-10-25,11,0,
3230,PHI,2023-10-18,14,0,
3231,PHI,2023-10-04,11,0,
3232,MIL,2023-10-27,8,0,
3233,DEN,2023-10-18,7,1,2023-12-23
3234,MIL,2023-10-01,14,0,
3235,CHI,2023-10-09,4,1,2023-11-24
3236,PHI,2023-10-17,4,1,2023-12-05
3237,MIA,2023-10-10,20,0,
3238,PHI,2023-10-23,18,0,
3239,MEM,2023-10-07,8,0,
3240,DEN,2023-10-08,13,0,
3241,PHX,2023-10-24,12,0,
3242,DAL,2023-10-23,4,1,2024-01-16
3243,BOS,2023-10-23,9,0,
3244,BOS,2023-10-18,7,1,2023-11-09
3245,MIA,2023-10-10,4,1,2024-01-05
3246,NYK,2023-10-08,6,1,2023-12-31
3247,SAC,2023-10-23,14,0,
3248,PHI,2023-10-08,16,0,
3249,GSW,2023-10-14,5,1,2023-12-22
3250,LAL,2023-10-12,17,0,
3251,ATL,2023-10-06,13,0,
3252,PHI,2023-10-10,11,0,
3253,CHI,2023-10-03,16,0,
3254,MEM,2023-10-12,10,0,
3255,DAL,2023-10-07,16,0,
3256,PHI,2023-10-22,6,1,2023-12-05
3257,NYK,2023-10-05,19,0,
3258,PHI,2023-10-23,11,0,
3259,GSW,2023-10-19,14,0,
3260,TOR,2023-10-19,15,0,
3261,MIL,2023-10-23,14,0,
3262,MIL,2023-10-10,9,0,
3263,DEN,2023-10-24,6,1,2023-11-24
3264,MIL,2023-10-15,15,0,
3265,ATL,2023-10-21,15,0,
3266,HOU,2023-10-02,16,0,
3267,ATL,2023-10-22,7,1,2023-11-11
3268,PHI,2023-10-12,20,0,
3269,DEN,2023-10-16,6,1,2023-12-03
3270,PHI,2023-10-13,5,1,2023-12-01
3271,GSW,2023-10-10,14,0,
3272,PHX,2023-10-14,13,0,
3273,MIL,2023-10-27,15,0,
3274,BOS,2023-10-10,19,0,
3275,LAL,2023-10-22,12,0,
3276,NYK,2023-10-13,16,0,
3277,CHI,2023-10-12,9,0,
3278,SAC,2023-10-20,14,0,
3279,PHI,2023-10-07,5,1,2023-11-19
3280,MIL,2023-10-17,5,1,2024-01-02
3281,LAL,2023-10-24,13,0,
3282,MEM,2023-10-19,14,0,
3283,HOU,2023-10-02,18,0,
3284,DAL,2023-10-09,19,0,
3285,CHI,2023-10-26,10,0,
3286,MEM,2023-10-24,15,0,
3287,MIA,2023-10-01,8,0,
3288,MIA,2023-10-11,16,0,
3289,PHI,2023-10-03,19,0,
3290,LAL,2023-10-05,9,0,
3291,SAC,2023-10-14,3,1,2023-11-24
3292,GSW,2023-10-09,19,0,
3293,MEM,2023-10-25,16,0,
3294,PHX,2023-10-17,10,0,
3295,MEM,2023-10-06,9,0,
3296,PHI,2023-10-04,5,1,2023-12-04
3297,PHX,2023-10-12,17,0,
3298,DAL,2023-10-04,18,0,
3299,MIL,2023-10-04,4,1,2023-11-27
3300,HOU,2023-10-27,13,0,
3301,MEM,2023-10-20,9,0,
3302,MIA,2023-10-10,12,0,
3303,ATL,2023-10-01,11,0,
3304,MEM,2023-10-21,20,0,
3305,NYK,2023-10-16,15,0,
3306,MEM,2023-10-06,10,0,
3307,DEN,2023-10-21,18,0,
3308,ATL,2023-10-15,11,0,
3309,GSW,2023-10-12,20,0,
3310,GSW,2023-10-13,10,0,
3311,NYK,2023-10-27,9,0,
3312,PHX,2023-10-21,17,0,
3313,MIL,2023-10-03,4,1,2023-10-19
3314,MIA,2023-10-23,12,0,
3315,DEN,2023-10-19,11,0,
3316,MIA,2023-10-18,11,0,
3317,HOU,2023-10-13,7,1,2023-12-29
3318,HOU,2023-10-23,19,0,
3319,ATL,2023-10-28,20,0,
3320,PHI,2023-10-25,17,0,
3321,BOS,2023-10-07,20,0,
3322,MIL,2023-10-17,4,1,2023-11-10
3323,DAL,2023-10-12,14,0,
3324,BOS,2023-10-09,13,0,
3325,MIA,2023-10-24,5,1,2023-12-13
3326,ATL,2023-10-18,10,0,
3327,HOU,2023-10-23,3,1,2024-01-02
3328,MIL,2023-10-11,8,0,
3329,LAL,2023-10-19,18,0,
3330,MIA,2023-10-19,18,0,
3331,GSW,2023-10-13,3,1,2023-11-12
3332,GSW,2023-10-09,14,0,
3333,SAC,2023-10-08,19,0,
3334,LAL,2023-10-26,10,0,
3335,CHI,2023-10-05,20,0,
3336,SAC,2023-10-06,8,0,
3337,GSW,2023-10-23,12,0,
3338,HOU,2023-10-10,5,1,2023-12-14
3339,ATL,2023-10-08,9,0,
3340,DAL,2023-10-25,12,0,
3341,ATL,2023-10-13,4,1,2023-12-29
3342,DAL,2023-10-23,11,0,
3343,MIA,2023-10-27,15,0,
3344,ATL,2023-10-01,3,1,2023-12-22
3345,BOS,2023-10-24,5,1,2024-01-14
3346,DAL,2023-10-19,9,0,
3347,MEM,2023-10-24,7,1,2023-11-22
3348,HOU,2023-10-17,3,1,2023-12-19
3349,MEM,2023-10-15,12,0,
3350,MIA,2023-10-23,10,0,
3351,SAC,2023-10-21,7,1,2023-11-15
3352,PHI,2023-10-21,14,0,
3353,PHX,2023-10-11,14,0,
3354,ATL,2023-10-05,5,1,2023-11-04
3355,GSW,2023-10-11,8,0,
3356,BOS,2023-10-15,15,0,
3357,MIA,2023-10-18,16,0,
3358,BOS,2023-10-21,10,0,
3359,BOS,2023-10-19,5,1,2023-11-17
3360,DAL,2023-10-03,10,0,
3361,PHX,2023-10-06,15,0,
3362,PHI,2023-10-08,13,0,
3363,BOS,2023-10-12,11,0,
3364,PHI,2023-10-02,16,0,
3365,DAL,2023-10-06,15,0,
3366,NYK,2023-10-03,5,1,2023-12-05
3367,PHI,2023-10-02,15,0,
3368,PHX,2023-10-01,11,0,
3369,PHI,2023-10-27,10,0,
3370,SAC,2023-10-07,9,0,
3371,MIL,2023-10-14,17,0,
3372,MEM,2023-10-10,15,0,
3373,GSW,2023-10-21,15,0,
3374,CHI,2023-10-16,18,0,
3375,PHX,2023-10-14,8,0,
3376,MIL,2023-10-23,16,0,
3377,PHI,2023-10-28,16,0,
3378,GSW,2023-10-16,5,1,2023-11-18
3379,LAL,2023-10-19,14,0,
3380,NYK,2023-10-04,20,0,
3381,ATL,2023-10-09,14,0,
3382,CHI,2023-10-21,10,0,
3383,NYK,2023-10-01,18,0,
3384,ATL,2023-10-28,20,0,
3385,MIL,2023-10-17,20,0,
3386,DAL,2023-10-18,5,1,2023-11-28
3387,DAL,2023-10-26,19,0,
3388,BOS,2023-10-20,10,0,
3389,DAL,2023-10-04,8,0,
3390,PHI,2023-10-23,6,1,2023-12-18
3391,ATL,2023-10-06,5,1,2023-12-26
3392,PHX,2023-10-19,11,0,
3393,CHI,2023-10-10,20,0,
3394,HOU,2023-10-02,15,0,
3395,ATL,2023-10-18,6,1,2023-12-27
3396,HOU,2023-10-18,12,0,
3397,CHI,2023-10-18,10,0,
3398,MEM,2023-10-03,8,0,
3399,DEN,2023-10-14,11,0,
3400,PHX,2023-10-12,9,0,
3401,PHI,2023-10-19,8,0,
3402,LAL,2023-10-26,17,0,
3403,MEM,2023-10-18,3,1,2024-01-15
3404,LAL,2023-10-15,16,0,
3405,TOR,2023-10-14,20,0,
3406,NYK,2023-10-17,13,0,
3407,TOR,2023-10-11,17,0,
3408,PHX,2023-10-06,3,1,2023-11-26
3409,HOU,2023-10-26,16,0,
3410,SAC,2023-10-24,14,0,
3411,CHI,2023-10-09,15,0,
3412,PHI,2023-10-19,9,0,
3413,PHI,2023-10-26,9,0,
3414,CHI,2023-10-22,19,0,
3415,BOS,2023-10-20,7,1,2024-01-15
3416,MEM,2023-10-27,18,0,
3417,MIA,2023-10-19,12,0,
3418,MIA,2023-10-11,14,0,
3419,MIL,2023-10-02,6,1,2023-11-13
3420,LAL,2023-10-08,8,0,
3421,NYK,2023-10-28,10,0,
3422,LAL,2023-10-12,16,0,
3423,GSW,2023-10-24,19,0,
3424,SAC,2023-10-06,19,0,
3425,DAL,2023-10-22,18,0,
3426,MIA,2023-10-12,14,0,
3427,BOS,2023-10-28,13,0,
